Cycle:_4_1C-3_0.1_nM_X_time,(RU),Cycle:_5_1C-3_1_nM_X_time,(RU),Cycle:_6_1C-3_10_nM_X_time,(RU),Cycle:_7_1C-3_1000_nM_X_time,(RU)
-29.464,0.00552368,-29.464,-0.00341797,-29.464,-0.00927734,-29.464,0.0062561
-29.364,0.00552368,-29.364,-0.00341797,-29.364,-0.00927734,-29.364,0.0062561
-29.264,0.00552368,-29.264,-0.00692749,-29.264,-0.00927734,-29.264,0.0062561
-29.164,0.0090332,-29.164,-0.00967407,-29.164,-0.00576782,-29.164,0.00976563
-29.064,0.0117798,-29.064,-0.00341797,-29.064,0.000488281,-29.064,0.0160217
-28.964,0.0152893,-28.964,-0.00341797,-28.964,0.000488281,-28.964,0.0277405
-28.864,0.0152893,-28.864,-0.00341797,-28.864,0.000488281,-28.864,0.0160217
-28.764,0.0152893,-28.764,-0.00341797,-28.764,0.000488281,-28.764,0.0277405
-28.664,0.0152893,-28.664,-0.00341797,-28.664,0.000488281,-28.664,0.0160217
-28.564,0.0152893,-28.564,0.00634766,-28.564,0.000488281,-28.564,0.024231
-28.464,0.0152893,-28.464,0.00634766,-28.464,0.00674438,-28.464,0.0179749
-28.364,0.0152893,-28.364,0.00283813,-28.364,0.000488281,-28.364,0.0179749
-28.264,0.0152893,-28.264,-0.00341797,-28.264,0.000488281,-28.264,0.0179749
-28.164,0.0117798,-28.164,-0.00341797,-28.164,0.000488281,-28.164,0.0179749
-28.064,0.00552368,-28.064,-0.00341797,-28.064,0.000488281,-28.064,0.0179749
-27.964,0.00552368,-27.964,-0.00341797,-27.964,0.000488281,-27.964,0.0137634
-27.864,0.00552368,-27.864,-0.00341797,-27.864,0.000488281,-27.864,0.0062561
-27.764,0.00552368,-27.764,-0.00692749,-27.764,0.000488281,-27.764,0.0062561
-27.664,0.00552368,-27.664,-0.0131836,-27.664,0.000488281,-27.664,0.0062561
-27.564,0.00552368,-27.564,-0.0131836,-27.564,0.000488281,-27.564,0.0062561
-27.464,0.00552368,-27.464,9.15527E-05,-27.464,0.000488281,-27.464,0.00976563
-27.364,0.00552368,-27.364,0.00634766,-27.364,0.000488281,-27.364,0.0160217
-27.264,0.0152893,-27.264,0.00634766,-27.264,0.000488281,-27.264,0.0160217
-27.164,0.00552368,-27.164,0.00634766,-27.164,0.000488281,-27.164,0.0160217
-27.064,0.00552368,-27.064,0.00634766,-27.064,0.000488281,-27.064,0.0160217
-26.964,0.0152893,-26.964,0.00283813,-26.964,0.000488281,-26.964,0.0160217
-26.864,0.0152893,-26.864,-0.00341797,-26.864,0.000488281,-26.864,0.0160217
-26.764,0.0117798,-26.764,-0.00341797,-26.764,0.000488281,-26.764,0.0160217
-26.664,0.00552368,-26.664,-0.00341797,-26.664,-0.00302124,-26.664,0.0160217
-26.564,0.00552368,-26.564,-0.00341797,-26.564,0.000488281,-26.564,0.0160217
-26.464,0.00552368,-26.464,-0.00341797,-26.464,0.000488281,-26.464,0.0160217
-26.364,-0.00424194,-26.364,-0.0131836,-26.364,-0.00927734,-26.364,0.0062561
-26.264,-0.00424194,-26.264,-0.0166931,-26.264,-0.00927734,-26.264,0.0062561
-26.164,-0.00424194,-26.164,-0.0229492,-26.164,-0.00927734,-26.164,0.00274658
-26.064,-0.00424194,-26.064,-0.0229492,-26.064,-0.0127869,-26.064,-0.00350952
-25.964,-0.00424194,-25.964,-0.0229492,-25.964,-0.019043,-25.964,-0.00350952
-25.864,0.00552368,-25.864,-0.0131836,-25.864,-0.00927734,-25.864,0.0062561
-25.764,0.00552368,-25.764,-0.0131836,-25.764,-0.00927734,-25.764,0.0062561
-25.664,0.00552368,-25.664,-0.0131836,-25.664,-0.00927734,-25.664,0.0062561
-25.564,0.0090332,-25.564,-0.0131836,-25.564,-0.00576782,-25.564,0.00976563
-25.464,0.0152893,-25.464,-0.0131836,-25.464,-0.00302124,-25.464,0.0160217
-25.364,0.0250549,-25.364,-0.00146484,-25.364,-0.00927734,-25.364,0.0160217
-25.264,0.0250549,-25.264,-0.00146484,-25.264,-0.00927734,-25.264,0.0160217
-25.164,0.0208435,-25.164,-0.00146484,-25.164,-0.00927734,-25.164,0.0160217
-25.064,0.0133362,-25.064,-0.00146484,-25.064,-0.00927734,-25.064,0.0160217
-24.964,0.0133362,-24.964,-0.00146484,-24.964,-0.00927734,-24.964,0.0160217
-24.864,0.0133362,-24.864,-0.00146484,-24.864,-0.00927734,-24.864,0.0160217
-24.764,0.0133362,-24.764,-0.00146484,-24.764,-0.0134888,-24.764,0.0160217
-24.664,0.0133362,-24.664,-0.00567627,-24.664,-0.0209961,-24.664,0.0257874
-24.564,0.0133362,-24.564,-0.0131836,-24.564,-0.0209961,-24.564,0.0222778
-24.464,0.00982666,-24.464,-0.0131836,-24.464,-0.0209961,-24.464,0.0160217
-24.364,0.00357056,-24.364,-0.0131836,-24.364,-0.0209961,-24.364,0.0160217
-24.264,0.00357056,-24.264,-0.0131836,-24.264,-0.0209961,-24.264,0.0160217
-24.164,0.00357056,-24.164,-0.0131836,-24.164,-0.0209961,-24.164,0.0160217
-24.064,0.0133362,-24.064,-0.0131836,-24.064,-0.0209961,-24.064,0.0160217
-23.964,0.0168457,-23.964,-0.00967407,-23.964,-0.0174866,-23.964,0.0195313
-23.864,0.0231018,-23.864,0.00283813,-23.864,-0.0112305,-23.864,0.0257874
-23.764,0.0231018,-23.764,-0.00341797,-23.764,-0.01474,-23.764,0.0257874
-23.664,0.0231018,-23.664,-0.00341797,-23.664,-0.0209961,-23.664,0.0222778
-23.564,0.0195923,-23.564,-0.00341797,-23.564,-0.0209961,-23.564,0.0160217
-23.464,0.0133362,-23.464,-0.00341797,-23.464,-0.0209961,-23.464,0.0257874
-23.364,0.0133362,-23.364,-0.00692749,-23.364,-0.0112305,-23.364,0.0257874
-23.264,0.0133362,-23.264,-0.00341797,-23.264,-0.01474,-23.264,0.0257874
-23.164,0.0133362,-23.164,9.15527E-05,-23.164,-0.0174866,-23.164,0.0292969
-23.064,0.0133362,-23.064,0.00283813,-23.064,-0.0112305,-23.064,0.0320435
-22.964,0.0133362,-22.964,-0.00341797,-22.964,-0.0112305,-22.964,0.0257874
-22.864,0.0231018,-22.864,-0.00341797,-22.864,-0.0112305,-22.864,0.035553
-22.764,0.0195923,-22.764,0.00634766,-22.764,-0.0112305,-22.764,0.035553
-22.664,0.0133362,-22.664,0.00283813,-22.664,-0.01474,-22.664,0.0320435
-22.564,0.0133362,-22.564,-0.00341797,-22.564,-0.0209961,-22.564,0.0257874
-22.464,0.0168457,-22.464,9.15527E-05,-22.464,-0.0174866,-22.464,0.0292969
-22.364,0.0195923,-22.364,0.00283813,-22.364,-0.0112305,-22.364,0.0320435
-22.264,0.0133362,-22.264,-0.00341797,-22.264,-0.01474,-22.264,0.0257874
-22.164,0.0133362,-22.164,-0.00692749,-22.164,-0.00927734,-22.164,0.0257874
-22.064,0.0231018,-22.064,-0.0131836,-22.064,-0.00927734,-22.064,0.035553
-21.964,0.0231018,-21.964,-0.00341797,-21.964,-0.00927734,-21.964,0.035553
-21.864,0.0195923,-21.864,-0.00341797,-21.864,-0.00927734,-21.864,0.0320435
-21.764,0.0133362,-21.764,-0.00341797,-21.764,-0.00927734,-21.764,0.0257874
-21.664,0.0133362,-21.664,-0.00341797,-21.664,-0.00927734,-21.664,0.0257874
-21.564,0.0133362,-21.564,-0.00341797,-21.564,-0.00927734,-21.564,0.0257874
-21.464,0.0133362,-21.464,-0.00341797,-21.464,-0.00927734,-21.464,0.0257874
-21.364,0.0133362,-21.364,-0.00341797,-21.364,-0.00927734,-21.364,0.0257874
-21.264,0.0133362,-21.264,-0.00341797,-21.264,-0.00927734,-21.264,0.0257874
-21.164,0.0133362,-21.164,0.00283813,-21.164,-0.00927734,-21.164,0.0257874
-21.064,0.0133362,-21.064,-0.00341797,-21.064,-0.0127869,-21.064,0.0257874
-20.964,0.0133362,-20.964,-0.00341797,-20.964,-0.019043,-20.964,0.0257874
-20.864,0.0133362,-20.864,-0.00341797,-20.864,-0.019043,-20.864,0.035553
-20.764,0.0215454,-20.764,-0.00341797,-20.764,-0.019043,-20.764,0.0320435
-20.664,0.0152893,-20.664,-0.00341797,-20.664,-0.019043,-20.664,0.0257874
-20.564,0.0152893,-20.564,-0.00341797,-20.564,-0.00927734,-20.564,0.0257874
-20.464,0.0152893,-20.464,0.00213623,-20.464,-0.00927734,-20.464,0.0257874
-20.364,0.00552368,-20.364,-0.0151367,-20.364,-0.019043,-20.364,0.0160217
-20.264,0.00552368,-20.264,-0.0151367,-20.264,-0.0225525,-20.264,0.0160217
-20.164,0.0090332,-20.164,-0.0116272,-20.164,-0.0252991,-20.164,0.0250854
-20.064,0.0208435,-20.064,-0.00888062,-20.064,-0.019043,-20.064,0.0238342
-19.964,0.0133362,-19.964,-0.00537109,-19.964,-0.019043,-19.964,0.0203247
-19.864,0.0133362,-19.864,-0.00537109,-19.864,-0.0127869,-19.864,0.0140686
-19.764,0.00982666,-19.764,-0.00888062,-19.764,-0.019043,-19.764,0.0140686
-19.664,0.00778198,-19.664,-0.0109253,-19.664,-0.0148315,-19.664,0.0245361
-19.564,0.0152893,-19.564,-0.0131836,-19.564,-0.0213013,-19.564,0.0160217
-19.464,0.0152893,-19.464,-0.00692749,-19.464,-0.0288086,-19.464,0.0160217
-19.364,0.0117798,-19.364,-0.0131836,-19.364,-0.0288086,-19.364,0.0160217
-19.264,0.00552368,-19.264,-0.0131836,-19.264,-0.0288086,-19.264,0.0125122
-19.164,0.0090332,-19.164,-0.0131836,-19.164,-0.0155334,-19.164,0.0195313
-19.064,0.0117798,-19.064,-0.0131836,-19.064,-0.0127869,-19.064,0.0222778
-18.964,0.00552368,-18.964,-0.00146484,-18.964,-0.019043,-18.964,0.0160217
-18.864,0.0117798,-18.864,-0.00497437,-18.864,-0.019043,-18.864,0.0160217
-18.764,0.00552368,-18.764,-0.0112305,-18.764,-0.019043,-18.764,0.024231
-18.664,0.0090332,-18.664,-0.00772095,-18.664,-0.019043,-18.664,0.0214844
-18.564,0.00201416,-18.564,-0.00497437,-18.564,-0.0288086,-18.564,0.0179749
-18.464,-0.00424194,-18.464,-0.0112305,-18.464,-0.019043,-18.464,0.0144653
-18.364,0.00552368,-18.364,-0.0112305,-18.364,-0.019043,-18.364,0.00820923
-18.264,0.00552368,-18.264,-0.0112305,-18.264,-0.0155334,-18.264,0.0179749
-18.164,0.00552368,-18.164,-0.0112305,-18.164,-0.0127869,-18.164,0.0179749
-18.064,0.00552368,-18.064,-0.0112305,-18.064,-0.019043,-18.064,0.0179749
-17.964,0.00201416,-17.964,-0.00497437,-17.964,-0.019043,-17.964,0.0137634
-17.864,-0.000732422,-17.864,-0.00772095,-17.864,-0.0155334,-17.864,0.0195313
-17.764,0.0152893,-17.764,-0.00146484,-17.764,-0.00302124,-17.764,0.0257874
-17.664,0.0110779,-17.664,0.00830078,-17.664,-0.00927734,-17.664,0.0257874
-17.564,-0.00619507,-17.564,-0.00567627,-17.564,-0.019043,-17.564,0.0125122
-17.464,-0.00268555,-17.464,-0.00967407,-17.464,-0.0155334,-17.464,0.00976563
-17.364,0.00357056,-17.364,-0.00341797,-17.364,-0.0127869,-17.364,0.0160217
-17.264,6.10352E-05,-17.264,-0.00341797,-17.264,-0.019043,-17.264,0.0125122
-17.164,-0.00619507,-17.164,0.00283813,-17.164,-0.019043,-17.164,0.0160217
-17.064,0.00357056,-17.064,-0.00341797,-17.064,-0.0225525,-17.064,0.0125122
-16.964,0.00357056,-16.964,-0.00341797,-16.964,-0.0252991,-16.964,0.00976563
-16.864,0.00357056,-16.864,-0.00341797,-16.864,-0.019043,-16.864,0.0125122
-16.764,0.00357056,-16.764,-0.00341797,-16.764,-0.00927734,-16.764,0.0062561
-16.664,0.00357056,-16.664,0.00283813,-16.664,-0.0127869,-16.664,0.0062561
-16.564,0.00357056,-16.564,9.15527E-05,-16.564,-0.0155334,-16.564,0.0062561
-16.464,0.0133362,-16.464,0.00283813,-16.464,-0.00927734,-16.464,0.0160217
-16.364,0.0133362,-16.364,-0.00341797,-16.364,-0.00927734,-16.364,0.0160217
-16.264,0.00982666,-16.264,0.00634766,-16.264,-0.00927734,-16.264,0.0125122
-16.164,0.00778198,-16.164,0.00704956,-16.164,-0.00927734,-16.164,0.0104675
-16.064,0.0152893,-16.064,0.00830078,-16.064,-0.00927734,-16.064,0.0179749
-15.964,0.0117798,-15.964,0.00830078,-15.964,-0.00927734,-15.964,0.024231
-15.864,0.0152893,-15.864,0.00479126,-15.864,-0.00927734,-15.864,0.0179749
-15.764,0.0152893,-15.764,-0.00146484,-15.764,0.000488281,-15.764,0.0137634
-15.664,0.0117798,-15.664,0.00830078,-15.664,-0.00302124,-15.664,0.0062561
-15.564,0.00552368,-15.564,0.00479126,-15.564,-0.00927734,-15.564,0.0062561
-15.464,0.00552368,-15.464,-0.00146484,-15.464,-0.00927734,-15.464,0.00274658
-15.364,-0.00424194,-15.364,-0.00772095,-15.364,-0.0155334,-15.364,0
-15.264,-0.00424194,-15.264,-0.00567627,-15.264,-0.00927734,-15.264,0.0062561
-15.164,-0.00775146,-15.164,-0.00146484,-15.164,-0.0127869,-15.164,0.00274658
-15.064,-0.00228882,-15.064,-0.00146484,-15.064,-0.019043,-15.064,-0.00350952
-14.964,0.0012207,-14.964,-0.00146484,-14.964,-0.0038147,-14.964,0
-14.864,0.00747681,-14.864,-0.00146484,-14.864,0.00244141,-14.864,0.00274658
-14.764,0.00326538,-14.764,-0.00497437,-14.764,0.00244141,-14.764,0.0062561
-14.664,-0.00424194,-14.664,-0.0112305,-14.664,-0.00106812,-14.664,0.00274658
-14.564,0.00552368,-14.564,-0.0112305,-14.564,-0.00732422,-14.564,-0.00350952
-14.464,0.00552368,-14.464,-0.00146484,-14.464,-0.0038147,-14.464,0
-14.364,0.00552368,-14.364,-0.00146484,-14.364,0.00244141,-14.364,0.0144653
-14.264,0.00552368,-14.264,-0.00497437,-14.264,0.00244141,-14.264,0.00820923
-14.164,0.00552368,-14.164,-0.00772095,-14.164,0.00244141,-14.164,0.0117188
-14.064,0.00552368,-14.064,-0.00146484,-14.064,0.00244141,-14.064,0.0144653
-13.964,0.0152893,-13.964,-0.00146484,-13.964,0.00244141,-13.964,0.00820923
-13.864,0.0117798,-13.864,0.00479126,-13.864,0.012207,-13.864,0.00469971
-13.764,0.00552368,-13.764,-0.00146484,-13.764,0.00869751,-13.764,0.00820923
-13.664,0.0090332,-13.664,-0.00146484,-13.664,0.00595093,-13.664,0.0117188
-13.564,0.0117798,-13.564,-0.00146484,-13.564,0.012207,-13.564,0.0144653
-13.464,0.00552368,-13.464,0.00830078,-13.464,0.00869751,-13.464,0.00820923
-13.364,0.0152893,-13.364,0.00830078,-13.364,0.00244141,-13.364,0.00820923
-13.264,0.00357056,-13.264,-0.00341797,-13.264,-0.00576782,-13.264,-0.00421143
-13.164,0.00357056,-13.164,-0.00341797,-13.164,-0.00302124,-13.164,-0.00546265
-13.064,0.00357056,-13.064,-0.00341797,-13.064,0.000488281,-13.064,0.000793457
-12.964,0.00357056,-12.964,0.00213623,-12.964,0.000488281,-12.964,-0.00546265
-12.864,6.10352E-05,-12.864,-0.00537109,-12.864,0.000488281,-12.864,-0.00546265
-12.764,-0.00619507,-12.764,-0.00537109,-12.764,0.000488281,-12.764,-0.00897217
-12.664,-0.00619507,-12.664,-0.00537109,-12.664,0.000488281,-12.664,-0.0152283
-12.564,-0.00619507,-12.564,-0.00537109,-12.564,-0.00302124,-12.564,-0.00546265
-12.464,-0.00619507,-12.464,-0.00888062,-12.464,-0.00927734,-12.464,-0.00546265
-12.364,-0.00268555,-12.364,-0.0116272,-12.364,-0.00576782,-12.364,-0.00546265
-12.264,0.00357056,-12.264,-0.00537109,-12.264,0.0102539,-12.264,-0.00546265
-12.164,6.10352E-05,-12.164,-0.00537109,-12.164,0.000488281,-12.164,-0.0152283
-12.064,-0.00619507,-12.064,-0.00537109,-12.064,0.000488281,-12.064,-0.0152283
-11.964,-0.00619507,-11.964,-0.00537109,-11.964,-0.00372314,-11.964,-0.00546265
-11.864,-0.00619507,-11.864,-0.00537109,-11.864,-0.0112305,-11.864,-0.00546265
-11.764,-0.00619507,-11.764,-0.00537109,-11.764,-0.0112305,-11.764,-0.00546265
-11.664,-0.00619507,-11.664,-0.00888062,-11.664,-0.0112305,-11.664,-0.00897217
-11.564,-0.00619507,-11.564,-0.0151367,-11.564,-0.0112305,-11.564,-0.0152283
-11.464,-0.00198364,-11.464,-0.0109253,-11.464,-0.00701904,-11.464,-0.0110168
-11.364,0.0110779,-11.364,0.00283813,-11.364,0.000488281,-11.364,-0.00701904
-11.264,0.00357056,-11.264,-0.00341797,-11.264,-0.00302124,-11.264,-0.0132751
-11.164,0.00357056,-11.164,-0.00692749,-11.164,-0.00927734,-11.164,-0.0167847
-11.064,0.00708008,-11.064,-0.00967407,-11.064,-0.00576782,-11.064,-0.0195313
-10.964,0.00982666,-10.964,-0.00341797,-10.964,0.000488281,-10.964,-0.0132751
-10.864,0.00708008,-10.864,-0.00341797,-10.864,0.0102539,-10.864,-0.0132751
-10.764,0.0133362,-10.764,-0.00341797,-10.764,0.0102539,-10.764,-0.0132751
-10.664,0.00982666,-10.664,-0.00341797,-10.664,0.0102539,-10.664,-0.0132751
-10.564,0.00357056,-10.564,-0.00692749,-10.564,0.00674438,-10.564,-0.0174866
-10.464,0.00357056,-10.464,-0.00967407,-10.464,0.0039978,-10.464,-0.0214844
-10.364,0.00357056,-10.364,-0.00341797,-10.364,0.0102539,-10.364,-0.0152283
-10.264,0.00357056,-10.264,-0.00341797,-10.264,0.0102539,-10.264,-0.00546265
-10.164,0.00357056,-10.164,9.15527E-05,-10.164,0.0102539,-10.164,-0.00546265
-10.064,0.00357056,-10.064,0.00283813,-10.064,0.0102539,-10.064,-0.00546265
-9.964,0.00357056,-9.964,-0.00341797,-9.964,0.00674438,-9.964,-0.00546265
-9.86401,0.00357056,-9.86401,-0.00341797,-9.86401,0.000488281,-9.86401,-0.00546265
-9.764,6.10352E-05,-9.764,-0.00341797,-9.764,0.0102539,-9.764,-0.00546265
-9.664,-0.00619507,-9.664,-0.00341797,-9.664,0.0102539,-9.664,-0.00546265
-9.564,-0.00619507,-9.564,0.00634766,-9.564,0.00674438,-9.564,-0.00546265
-9.464,0.00357056,-9.464,0.00634766,-9.464,0.000488281,-9.464,-0.00195313
-9.36401,0.00357056,-9.36401,0.00634766,-9.36401,0.000488281,-9.36401,0.00430298
-9.264,0.00357056,-9.264,0.00985718,-9.264,0.000488281,-9.264,0.00430298
-9.164,0.00357056,-9.164,0.0161133,-9.164,0.000488281,-9.164,0.00430298
-9.064,6.10352E-05,-9.064,0.0126038,-9.064,-0.00302124,-9.064,0.000793457
-8.964,-0.00619507,-8.964,0.00634766,-8.964,-0.00576782,-8.964,-0.00546265
-8.86401,-0.00619507,-8.86401,0.00634766,-8.86401,0.000488281,-8.86401,-0.00546265
-8.764,-0.00619507,-8.764,0.00283813,-8.764,0.000488281,-8.764,-0.00125122
-8.664,0.00357056,-8.664,0.00830078,-8.664,0.000488281,-8.664,0.0118103
-8.564,0.00357056,-8.564,-0.00341797,-8.564,0.000488281,-8.564,0.00430298
-8.464,0.00357056,-8.464,0.00830078,-8.464,0.000488281,-8.464,0.00430298
-8.36401,0.00357056,-8.36401,0.00830078,-8.36401,0.00674438,-8.36401,0.00430298
-8.264,-0.00970459,-8.264,0.00830078,-8.264,0.000488281,-8.264,0.00430298
-8.164,-0.00268555,-8.164,0.00830078,-8.164,0.000488281,-8.164,0.00430298
-8.064,0.00357056,-8.064,0.00830078,-8.064,0.000488281,-8.064,0.00430298
-7.964,0.00357056,-7.964,0.00830078,-7.964,0.000488281,-7.964,0.00430298
-7.86401,0.00357056,-7.86401,0.00830078,-7.86401,0.000488281,-7.86401,0.00430298
-7.764,6.10352E-05,-7.764,0.00830078,-7.764,0.000488281,-7.764,0.00430298
-7.664,-0.00619507,-7.664,0.00830078,-7.664,0.000488281,-7.664,0.00430298
-7.564,-0.00619507,-7.564,0.00830078,-7.564,0.000488281,-7.564,0.00430298
-7.464,-0.00619507,-7.464,0.00830078,-7.464,0.000488281,-7.464,0.00430298
-7.36401,-0.00619507,-7.36401,0.00479126,-7.36401,0.000488281,-7.36401,0.00430298
-7.264,-0.00619507,-7.264,-0.00146484,-7.264,0.000488281,-7.264,0.00430298
-7.164,-0.00619507,-7.164,-0.00146484,-7.164,0.000488281,-7.164,0.00430298
-7.064,-0.00619507,-7.064,-0.00146484,-7.064,0.000488281,-7.064,0.00430298
-6.964,-0.00970459,-6.964,-0.00146484,-6.964,0.000488281,-6.964,0.00430298
-6.86401,-0.00424194,-6.86401,-0.00146484,-6.86401,-0.00302124,-6.86401,0.00430298
-6.764,-0.00424194,-6.764,-0.00146484,-6.764,-0.00927734,-6.764,0.00430298
-6.664,-0.00424194,-6.664,-0.00567627,-6.664,-0.00927734,-6.664,0.00430298
-6.564,0.00482178,-6.564,9.15527E-05,-6.564,-0.000213623,-6.564,0.0175781
-6.464,-0.00814819,-6.464,0.00634766,-6.464,-0.00146484,-6.464,0.0238342
-6.36401,-0.00814819,-6.36401,0.00634766,-6.36401,-0.00146484,-6.36401,0.0203247
-6.264,-0.00814819,-6.264,0.00634766,-6.264,-0.0112305,-6.264,0.00430298
-6.164,-0.00814819,-6.164,0.00634766,-6.164,-0.00146484,-6.164,0.00430298
-6.064,0.00357056,-6.064,0.00283813,-6.064,-0.00146484,-6.064,0.00430298
-5.964,6.10352E-05,-5.964,-0.00341797,-5.964,-0.00146484,-5.964,0.0140686
-5.86401,-0.00619507,-5.86401,-0.00341797,-5.86401,-0.00146484,-5.86401,0.0140686
-5.764,-0.00619507,-5.764,9.15527E-05,-5.764,-0.00146484,-5.764,0.00430298
-5.664,-0.00619507,-5.664,0.00634766,-5.664,-0.00146484,-5.664,0.00430298
-5.564,-0.00619507,-5.564,0.00634766,-5.564,-0.00146484,-5.564,0.00430298
-5.464,-0.00619507,-5.464,0.00634766,-5.464,-0.00146484,-5.464,0.00430298
-5.36401,-0.00619507,-5.36401,0.00634766,-5.36401,-0.00146484,-5.36401,0.00430298
-5.264,-0.00619507,-5.264,0.00634766,-5.264,-0.00497437,-5.264,0.00430298
-5.164,-0.00619507,-5.164,0.00634766,-5.164,-0.0112305,-5.164,0.00430298
-5.064,-0.00619507,-5.064,0.00283813,-5.064,-0.0112305,-5.064,0.00430298
-4.964,-0.00970459,-4.964,-0.00692749,-4.964,-0.01474,-4.964,0.000793457
-4.86401,-0.00424194,-4.86401,-0.00146484,-4.86401,-0.00927734,-4.86401,0.0062561
-4.764,-0.00424194,-4.764,-0.00146484,-4.764,-0.00927734,-4.764,0.0062561
-4.664,-0.0159607,-4.664,-0.00146484,-4.664,-0.00927734,-4.664,0.0062561
-4.564,-0.0159607,-4.564,0.00204468,-4.564,-0.00927734,-4.564,0.0062561
-4.464,-0.0124512,-4.464,0.0118103,-4.464,-0.00576782,-4.464,0.00976563
-4.36401,-0.00619507,-4.36401,0.0145569,-4.36401,0.000488281,-4.36401,0.0160217
-4.264,-0.00970459,-4.264,0.00830078,-4.264,0.000488281,-4.264,0.0062561
-4.164,-0.0159607,-4.164,0.00830078,-4.164,0.000488281,-4.164,0.0062561
-4.064,-0.0159607,-4.064,0.00830078,-4.064,0.000488281,-4.064,0.0062561
-3.964,-0.0159607,-3.964,-0.00341797,-3.964,0.000488281,-3.964,0.0062561
-3.86401,-0.0194702,-3.86401,-0.00692749,-3.86401,0.000488281,-3.86401,0.0062561
-3.764,-0.0257263,-3.764,-0.0131836,-3.764,0.000488281,-3.764,0.0062561
-3.664,-0.0257263,-3.664,-0.0131836,-3.664,0.00674438,-3.664,0.0062561
-3.564,-0.0292358,-3.564,-0.0131836,-3.564,0.000488281,-3.564,0.00976563
-3.464,-0.0354919,-3.464,-0.00497437,-3.464,0.000488281,-3.464,0.0160217
-3.36401,-0.0354919,-3.36401,-0.0112305,-3.36401,-0.00302124,-3.36401,0.0125122
-3.264,-0.0390015,-3.264,-0.0112305,-3.264,-0.019043,-3.264,0.0062561
-3.164,-0.0319824,-3.164,-0.00967407,-3.164,-0.00576782,-3.164,0.0195313
-3.064,-0.0257263,-3.064,0.00830078,-3.064,-0.00302124,-3.064,0.0257874
-2.964,-0.0292358,-2.964,0.00479126,-2.964,0.000488281,-2.964,0.0257874
-2.86401,-0.0319824,-2.86401,0.00204468,-2.86401,0.0039978,-2.86401,0.0257874
-2.764,-0.0292358,-2.764,0.00479126,-2.764,0.00674438,-2.764,0.0257874
-2.664,-0.0354919,-2.664,-0.00146484,-2.664,0.0039978,-2.664,0.0257874
-2.564,-0.0354919,-2.564,-0.00497437,-2.564,-0.00302124,-2.564,0.0257874
-2.464,-0.0361938,-2.464,-0.0119324,-2.464,0.0039978,-2.464,0.0257874
-2.36401,-0.0292358,-2.36401,-0.0166931,-2.36401,-0.00302124,-2.36401,0.0320435
-2.264,-0.03479,-2.264,-0.0159912,-2.264,-0.00927734,-2.264,0.0264893
-2.164,-0.0405884,-2.164,-0.0209961,-2.164,-0.0127869,-2.164,0.0235291
-2.064,-0.046051,-2.064,-0.0174866,-2.064,-0.0120239,-2.064,0.0160217
-1.964,-0.0370483,-1.964,-0.01474,-1.964,-0.00302124,-1.964,0.0187378
-1.86401,-0.0502319,-1.86401,-0.0244141,-1.86401,-0.019043,-1.86401,-0.00973511
-1.764,-0.0410461,-1.764,-0.00622559,-1.764,-0.0183411,-1.764,0.00695801
-1.664,-0.0452576,-1.664,-0.0194397,-1.664,-0.0197449,-1.664,-0.00421143
-1.564,-0.0620422,-1.564,-0.0229492,-1.564,-0.0342712,-1.564,-0.0152283
-1.464,-0.0710449,-1.464,-0.0229492,-1.464,-0.0440369,-1.464,-0.0152283
-1.36401,-0.0585327,-1.36401,-0.0166931,-1.36401,-0.050293,-1.36401,-0.0285034
-1.264,-0.000732422,-1.264,0.0411072,-1.264,0.0137634,-1.264,0.0328064
-1.164,0.0563049,-1.164,0.104401,-1.164,0.0743103,-1.164,0.0925903
-1.064,0.10788,-1.064,0.156738,-1.064,0.132904,-1.064,0.141418
-0.964005,0.120361,-0.964005,0.106659,-0.964005,0.141815,-0.964005,0.146881
-0.864006,0.144958,-0.864006,0.226868,-0.864006,0.173126,-0.864006,0.179688
-0.764,0.193024,-0.764,0.393066,-0.764,0.226288,-0.764,0.209778
-0.664001,0.285126,-0.664001,0.418121,-0.664001,0.304779,-0.664001,0.283508
-0.564003,0.172699,-0.564003,0.107117,-0.564003,0.0657043,-0.564003,0.143829
-0.464005,-0.329712,-0.464005,-0.466949,-0.464005,-0.174438,-0.464005,-0.3508
-0.364006,-0.224609,-0.364006,-0.356232,-0.364006,-0.343964,-0.364006,-0.310699
-0.264,-0.330505,-0.264,-0.267578,-0.264,-0.447632,-0.264,-0.63266
-0.164001,-0.330505,-0.164001,-0.259369,-0.164001,-0.25531,-0.164001,-0.222046
-0.064003,-0.196747,-0.064003,-0.0900574,-0.064003,-0.0821533,-0.064003,-0.0414734
0.0359955,-0.159088,0.0359955,-0.036807607,0.0359955,0.249294593,0.0359955,0.724026593
0.135994,0.266083,0.135994,0.38852359,0.135994,0.76947459,0.135994,2.81570759
0.236,0.262085,0.236,0.5288196,0.236,1.1627876,0.236,6.2363076
0.335999,0.340302,0.335999,0.751575598,0.335999,1.727927598,0.335999,10.2708376
0.435997,0.370819,0.435997,0.938685595,0.435997,2.321197595,0.435997,14.0296976
